,predicted,actual
2924,positive,neutral
2925,neutral,positive
2926,neutral,neutral
2927,positive,neutral
2928,positive,neutral
2929,neutral,neutral
2930,neutral,neutral
2931,positive,neutral
2932,neutral,positive
2933,positive,positive
2934,positive,neutral
2935,positive,negative
2936,neutral,positive
2937,neutral,positive
2938,neutral,neutral
2939,neutral,neutral
2940,positive,neutral
2941,neutral,neutral
2942,positive,positive
2943,neutral,positive
2944,positive,neutral
2945,positive,neutral
2946,positive,neutral
2947,positive,positive
2948,neutral,positive
2949,positive,neutral
2950,neutral,neutral
2951,positive,positive
2952,positive,neutral
2953,positive,positive
2954,positive,positive
2955,neutral,negative
2956,neutral,neutral
2957,positive,positive
2958,positive,positive
2959,positive,positive
2960,positive,neutral
2961,neutral,neutral
2962,neutral,neutral
2963,neutral,negative
2964,neutral,positive
2965,positive,neutral
2966,positive,positive
2967,positive,positive
2968,positive,neutral
2969,neutral,neutral
2970,neutral,positive
2971,positive,neutral
2972,positive,neutral
2973,positive,positive
2974,neutral,neutral
2975,neutral,neutral
2976,positive,positive
2977,positive,neutral
2978,positive,positive
2979,neutral,neutral
2980,positive,positive
2981,neutral,neutral
2982,positive,positive
2983,positive,neutral
2984,neutral,neutral
2985,positive,positive
2986,positive,neutral
2987,neutral,neutral
2988,neutral,neutral
2989,positive,positive
2990,positive,positive
2991,neutral,negative
2992,positive,negative
2993,neutral,neutral
2994,neutral,neutral
2995,neutral,neutral
2996,positive,neutral
2997,positive,positive
2998,positive,positive
2999,positive,neutral
3000,positive,positive
3001,neutral,positive
3002,neutral,neutral
3003,neutral,neutral
3004,neutral,neutral
3005,positive,positive
3006,positive,positive
3007,neutral,neutral
3008,neutral,neutral
3009,positive,positive
3010,positive,positive
3011,neutral,neutral
3012,neutral,neutral
3013,positive,positive
3014,neutral,positive
3015,positive,positive
3016,positive,neutral
3017,neutral,negative
3018,neutral,neutral
3019,neutral,positive
3020,neutral,neutral
3021,neutral,neutral
3022,positive,neutral
3023,neutral,neutral
3024,positive,positive
3025,positive,positive
3026,neutral,neutral
3027,positive,positive
3028,positive,positive
3029,positive,positive
3030,neutral,positive
3031,positive,neutral
3032,positive,positive
3033,positive,positive
3034,neutral,negative
3035,positive,neutral
3036,neutral,neutral
3037,positive,neutral
3038,positive,positive
3039,neutral,neutral
3040,positive,neutral
3041,positive,positive
3042,positive,neutral
3043,positive,positive
3044,neutral,neutral
3045,positive,negative
3046,positive,positive
3047,neutral,neutral
3048,positive,neutral
3049,positive,positive
3050,positive,neutral
3051,neutral,neutral
3052,neutral,neutral
3053,positive,positive
3054,positive,positive
3055,neutral,neutral
3056,neutral,neutral
3057,positive,positive
3058,positive,positive
3059,positive,neutral
3060,positive,positive
3061,neutral,neutral
3062,positive,positive
3063,positive,neutral
3064,positive,positive
3065,neutral,neutral
3066,neutral,negative
3067,positive,positive
3068,positive,positive
3069,neutral,neutral
3070,positive,positive
3071,positive,negative
3072,positive,positive
3073,positive,positive
3074,neutral,neutral
3075,positive,negative
3076,positive,positive
3077,positive,neutral
3078,positive,positive
3079,neutral,neutral
3080,neutral,negative
3081,positive,neutral
3082,positive,positive
3083,positive,positive
3084,neutral,neutral
3085,neutral,neutral
3086,positive,neutral
3087,neutral,neutral
3088,positive,neutral
3089,neutral,neutral
3090,positive,positive
3091,neutral,negative
3092,neutral,negative
3093,positive,positive
3094,neutral,positive
3095,neutral,positive
3096,neutral,negative
3097,positive,negative
3098,positive,positive
3099,neutral,neutral
3100,neutral,negative
3101,positive,positive
3102,neutral,negative
3103,neutral,neutral
3104,positive,positive
3105,positive,positive
3106,neutral,negative
3107,positive,negative
3108,positive,positive
3109,positive,neutral
3110,neutral,neutral
3111,neutral,positive
3112,positive,positive
3113,positive,positive
3114,positive,positive
3115,positive,positive
3116,positive,neutral
3117,neutral,neutral
3118,positive,negative
3119,neutral,neutral
3120,neutral,positive
3121,neutral,negative
3122,positive,positive
3123,positive,positive
3124,positive,positive
3125,positive,neutral
3126,positive,neutral
3127,neutral,neutral
3128,neutral,neutral
3129,neutral,negative
3130,neutral,neutral
3131,positive,neutral
3132,positive,positive
3133,positive,positive
3134,positive,neutral
3135,positive,positive
3136,neutral,negative
3137,positive,negative
3138,neutral,positive
3139,positive,neutral
3140,positive,neutral
3141,positive,neutral
3142,neutral,neutral
3143,neutral,neutral
3144,positive,positive
3145,positive,positive
3146,positive,positive
3147,neutral,negative
3148,positive,neutral
3149,neutral,positive
3150,neutral,positive
3151,neutral,neutral
3152,positive,neutral
3153,positive,positive
3154,positive,neutral
3155,positive,positive
3156,neutral,neutral
3157,neutral,neutral
3158,neutral,negative
3159,neutral,neutral
3160,positive,positive
3161,neutral,negative
3162,neutral,neutral
3163,positive,neutral
3164,positive,positive
3165,positive,positive
3166,neutral,neutral
3167,neutral,neutral
3168,neutral,neutral
3169,neutral,neutral
3170,positive,positive
3171,positive,neutral
3172,neutral,neutral
3173,positive,neutral
3174,positive,positive
3175,positive,negative
3176,positive,negative
3177,positive,positive
3178,positive,positive
3179,positive,positive
3180,neutral,neutral
3181,neutral,positive
3182,positive,negative
3183,neutral,neutral
3184,positive,neutral
3185,neutral,neutral
3186,neutral,neutral
3187,positive,positive
3188,positive,positive
3189,neutral,neutral
3190,positive,positive
3191,neutral,neutral
3192,positive,neutral
3193,positive,neutral
3194,positive,positive
3195,neutral,neutral
3196,neutral,neutral
3197,neutral,negative
3198,neutral,neutral
3199,positive,neutral
3200,neutral,positive
3201,neutral,neutral
3202,positive,negative
3203,neutral,positive
3204,neutral,neutral
3205,positive,positive
3206,positive,neutral
3207,positive,positive
3208,positive,neutral
3209,positive,neutral
3210,positive,positive
3211,positive,neutral
3212,positive,positive
3213,positive,positive
3214,positive,positive
3215,neutral,positive
3216,neutral,neutral
3217,neutral,neutral
3218,positive,neutral
3219,neutral,neutral
3220,positive,negative
3221,neutral,neutral
3222,positive,negative
3223,neutral,neutral
3224,positive,neutral
3225,neutral,neutral
3226,neutral,neutral
3227,neutral,neutral
3228,positive,positive
3229,neutral,neutral
3230,neutral,neutral
3231,positive,neutral
3232,neutral,positive
3233,positive,positive
3234,positive,positive
3235,neutral,positive
3236,positive,neutral
3237,positive,negative
3238,positive,positive
3239,neutral,positive
3240,positive,negative
3241,positive,neutral
3242,neutral,negative
3243,positive,positive
3244,positive,neutral
3245,positive,positive
3246,positive,positive
3247,positive,positive
3248,neutral,neutral
3249,positive,negative
3250,neutral,neutral
3251,neutral,neutral
3252,neutral,neutral
3253,positive,positive
3254,positive,negative
3255,neutral,neutral
3256,positive,positive
3257,neutral,neutral
3258,neutral,positive
3259,neutral,neutral
3260,positive,positive
3261,positive,positive
3262,neutral,neutral
3263,neutral,negative
3264,neutral,neutral
3265,neutral,neutral
3266,positive,negative
3267,positive,negative
3268,neutral,neutral
3269,positive,positive
3270,neutral,negative
3271,positive,positive
3272,positive,neutral
3273,positive,positive
3274,positive,positive
3275,neutral,neutral
3276,positive,positive
3277,neutral,neutral
3278,neutral,neutral
3279,positive,negative
3280,positive,neutral
3281,neutral,negative
3282,positive,positive
3283,neutral,neutral
3284,neutral,neutral
3285,positive,positive
3286,neutral,neutral
3287,positive,neutral
3288,neutral,neutral
3289,neutral,neutral
3290,positive,negative
3291,positive,neutral
3292,neutral,neutral
3293,neutral,positive
3294,positive,positive
3295,positive,negative
3296,neutral,positive
3297,positive,neutral
3298,neutral,negative
3299,positive,positive
3300,neutral,neutral
3301,positive,negative
3302,neutral,neutral
3303,positive,positive
3304,neutral,neutral
3305,neutral,positive
3306,positive,neutral
3307,neutral,positive
3308,positive,positive
3309,neutral,neutral
3310,positive,positive
3311,positive,positive
3312,neutral,neutral
3313,positive,neutral
3314,positive,positive
3315,neutral,negative
3316,neutral,neutral
3317,positive,neutral
3318,positive,positive
3319,positive,negative
3320,positive,positive
3321,neutral,neutral
3322,neutral,negative
3323,neutral,neutral
3324,neutral,neutral
3325,neutral,neutral
3326,neutral,neutral
3327,neutral,negative
3328,neutral,neutral
3329,positive,neutral
3330,neutral,positive
3331,positive,positive
3332,neutral,neutral
3333,positive,neutral
3334,positive,positive
3335,neutral,neutral
3336,neutral,negative
3337,positive,positive
3338,positive,negative
3339,positive,positive
3340,neutral,neutral
3341,positive,neutral
3342,positive,positive
3343,neutral,neutral
3344,positive,negative
3345,neutral,positive
3346,positive,negative
3347,neutral,negative
3348,positive,positive
3349,positive,positive
3350,neutral,negative
3351,positive,neutral
3352,positive,neutral
3353,neutral,negative
3354,positive,neutral
3355,positive,positive
3356,positive,neutral
3357,neutral,neutral
3358,neutral,neutral
3359,positive,negative
3360,neutral,neutral
3361,positive,neutral
3362,positive,neutral
3363,neutral,negative
3364,neutral,neutral
3365,neutral,neutral
3366,positive,positive
3367,neutral,neutral
3368,positive,positive
3369,neutral,neutral
3370,positive,positive
3371,neutral,neutral
3372,neutral,negative
3373,neutral,neutral
3374,neutral,neutral
3375,negative,negative
3376,neutral,positive
3377,positive,positive
3378,neutral,positive
3379,neutral,neutral
3380,neutral,neutral
3381,neutral,negative
3382,positive,positive
3383,neutral,neutral
3384,neutral,neutral
3385,neutral,neutral
3386,neutral,neutral
3387,positive,positive
3388,positive,positive
3389,positive,positive
3390,positive,neutral
3391,neutral,neutral
3392,positive,negative
3393,positive,positive
3394,positive,positive
3395,neutral,neutral
3396,positive,positive
3397,neutral,neutral
3398,positive,positive
3399,neutral,neutral
3400,neutral,neutral
3401,positive,positive
3402,positive,neutral
3403,positive,positive
3404,neutral,positive
3405,positive,positive
3406,positive,neutral
3407,positive,positive
3408,positive,positive
3409,neutral,neutral
3410,neutral,neutral
3411,neutral,neutral
3412,neutral,positive
3413,positive,positive
3414,positive,neutral
3415,positive,positive
3416,neutral,negative
3417,neutral,neutral
3418,neutral,neutral
3419,positive,positive
3420,neutral,positive
3421,neutral,positive
3422,neutral,positive
3423,neutral,negative
3424,positive,positive
3425,positive,positive
3426,neutral,neutral
3427,neutral,neutral
3428,neutral,neutral
3429,positive,positive
3430,positive,neutral
3431,neutral,negative
3432,positive,neutral
3433,positive,positive
3434,positive,positive
3435,neutral,positive
3436,positive,neutral
3437,positive,neutral
3438,neutral,neutral
3439,positive,positive
3440,neutral,negative
3441,neutral,negative
3442,neutral,negative
3443,positive,neutral
3444,positive,neutral
3445,positive,neutral
3446,positive,positive
3447,positive,neutral
3448,positive,neutral
3449,positive,positive
3450,positive,positive
3451,positive,neutral
3452,neutral,neutral
3453,neutral,neutral
3454,neutral,neutral
3455,positive,neutral
3456,positive,positive
3457,neutral,neutral
3458,neutral,neutral
3459,positive,neutral
3460,neutral,neutral
3461,positive,negative
3462,neutral,neutral
3463,neutral,positive
3464,neutral,positive
3465,positive,positive
3466,neutral,neutral
3467,neutral,neutral
3468,neutral,neutral
3469,neutral,neutral
3470,positive,positive
3471,positive,positive
3472,positive,negative
3473,positive,negative
3474,neutral,positive
3475,neutral,neutral
3476,positive,positive
3477,neutral,negative
3478,neutral,neutral
3479,positive,neutral
3480,neutral,neutral
3481,positive,positive
3482,positive,neutral
3483,positive,positive
3484,neutral,positive
3485,positive,positive
3486,neutral,positive
3487,positive,positive
3488,neutral,neutral
3489,neutral,neutral
3490,neutral,neutral
3491,positive,negative
3492,neutral,neutral
3493,neutral,negative
3494,neutral,negative
3495,positive,positive
3496,positive,neutral
3497,positive,positive
3498,neutral,negative
3499,neutral,neutral
3500,neutral,positive
3501,positive,negative
3502,neutral,neutral
3503,positive,positive
3504,positive,neutral
3505,neutral,neutral
3506,neutral,neutral
3507,neutral,negative
3508,neutral,negative
3509,positive,positive
3510,positive,positive
3511,positive,positive
3512,neutral,neutral
3513,positive,neutral
3514,positive,positive
3515,neutral,neutral
3516,neutral,neutral
3517,neutral,neutral
3518,positive,positive
3519,neutral,neutral
3520,positive,positive
3521,neutral,neutral
3522,neutral,neutral
3523,neutral,neutral
3524,neutral,neutral
3525,neutral,negative
3526,positive,neutral
3527,positive,neutral
3528,positive,neutral
3529,positive,negative
3530,neutral,neutral
3531,positive,neutral
3532,neutral,neutral
3533,neutral,negative
3534,neutral,neutral
3535,neutral,neutral
3536,positive,positive
3537,positive,positive
3538,positive,neutral
3539,positive,neutral
3540,neutral,neutral
3541,positive,negative
3542,neutral,negative
3543,positive,neutral
3544,neutral,negative
3545,positive,positive
3546,positive,neutral
3547,positive,positive
3548,positive,neutral
3549,positive,negative
3550,positive,positive
3551,neutral,positive
3552,positive,positive
3553,positive,negative
3554,neutral,neutral
3555,positive,positive
3556,positive,positive
3557,positive,positive
3558,positive,neutral
3559,positive,negative
3560,neutral,neutral
3561,positive,neutral
3562,positive,positive
3563,positive,positive
3564,positive,neutral
3565,positive,positive
3566,neutral,neutral
3567,neutral,negative
3568,positive,positive
3569,neutral,positive
3570,positive,negative
3571,positive,neutral
3572,positive,positive
3573,neutral,neutral
3574,positive,neutral
3575,neutral,positive
3576,neutral,neutral
3577,positive,neutral
3578,neutral,positive
3579,positive,positive
3580,neutral,neutral
3581,positive,neutral
3582,positive,positive
3583,positive,neutral
3584,positive,positive
3585,positive,negative
3586,neutral,neutral
3587,positive,positive
3588,positive,positive
3589,positive,neutral
3590,positive,neutral
3591,positive,negative
3592,positive,neutral
3593,neutral,positive
3594,positive,positive
3595,neutral,neutral
3596,positive,positive
3597,neutral,positive
3598,positive,positive
3599,neutral,neutral
3600,positive,neutral
3601,positive,positive
3602,positive,positive
3603,neutral,neutral
3604,positive,positive
3605,positive,positive
3606,neutral,positive
3607,positive,positive
3608,positive,negative
3609,positive,positive
3610,positive,neutral
3611,neutral,neutral
3612,positive,negative
3613,positive,positive
3614,positive,positive
3615,neutral,neutral
3616,neutral,negative
3617,neutral,positive
3618,positive,positive
3619,positive,neutral
3620,positive,positive
3621,positive,negative
3622,positive,neutral
3623,positive,negative
3624,positive,positive
3625,neutral,positive
3626,positive,negative
3627,positive,positive
3628,positive,positive
3629,positive,positive
3630,positive,positive
3631,positive,positive
3632,neutral,neutral
3633,positive,positive
3634,neutral,neutral
3635,positive,positive
3636,positive,positive
3637,neutral,neutral
3638,positive,positive
3639,positive,positive
3640,positive,positive
3641,positive,positive
3642,neutral,negative
3643,positive,positive
3644,positive,negative
3645,positive,positive
3646,positive,neutral
3647,positive,positive
3648,positive,positive
3649,neutral,neutral
3650,positive,neutral
3651,positive,positive
3652,neutral,positive
3653,positive,positive
3654,positive,neutral
3655,positive,neutral
3656,neutral,neutral
3657,neutral,neutral
3658,positive,positive
3659,neutral,positive
3660,neutral,neutral
3661,positive,positive
3662,positive,positive
3663,neutral,neutral
3664,positive,positive
3665,positive,positive
3666,neutral,neutral
3667,neutral,negative
3668,neutral,neutral
3669,neutral,positive
3670,positive,neutral
3671,positive,positive
3672,positive,neutral
3673,positive,positive
3674,neutral,negative
3675,neutral,positive
3676,positive,positive
3677,neutral,neutral
3678,positive,neutral
3679,positive,negative
3680,positive,positive
3681,neutral,negative
3682,positive,positive
3683,positive,neutral
3684,neutral,neutral
3685,neutral,neutral
3686,neutral,positive
3687,positive,positive
3688,positive,negative
3689,positive,positive
3690,neutral,neutral
3691,neutral,positive
3692,positive,neutral
3693,positive,negative
3694,neutral,positive
3695,positive,positive
3696,positive,positive
3697,neutral,neutral
3698,neutral,neutral
3699,positive,positive
3700,neutral,positive
3701,neutral,neutral
3702,positive,neutral
3703,positive,negative
3704,neutral,neutral
3705,neutral,positive
3706,positive,positive
3707,neutral,positive
3708,positive,positive
3709,positive,positive
3710,neutral,neutral
3711,positive,neutral
3712,positive,positive
3713,positive,neutral
3714,neutral,positive
3715,positive,positive
3716,neutral,neutral
3717,positive,positive
3718,positive,positive
3719,neutral,neutral
3720,neutral,neutral
3721,neutral,positive
3722,neutral,positive
3723,positive,positive
3724,positive,positive
3725,neutral,positive
3726,positive,positive
3727,positive,positive
3728,neutral,neutral
3729,positive,positive
3730,positive,positive
3731,neutral,positive
3732,positive,positive
3733,neutral,positive
3734,neutral,positive
3735,positive,positive
3736,positive,positive
3737,neutral,neutral
3738,positive,positive
3739,neutral,positive
3740,positive,positive
3741,positive,positive
3742,neutral,neutral
3743,positive,positive
3744,neutral,neutral
3745,positive,neutral
3746,neutral,positive
3747,positive,negative
3748,positive,positive
3749,positive,positive
3750,neutral,neutral
3751,positive,negative
3752,positive,positive
3753,neutral,neutral
3754,positive,positive
3755,positive,positive
3756,positive,positive
3757,positive,negative
3758,positive,positive
3759,positive,neutral
3760,positive,neutral
3761,positive,neutral
3762,positive,positive
3763,neutral,positive
3764,neutral,positive
3765,positive,positive
3766,positive,positive
3767,positive,positive
3768,neutral,positive
3769,positive,positive
3770,neutral,neutral
3771,neutral,positive
3772,positive,positive
3773,positive,neutral
3774,neutral,neutral
3775,neutral,neutral
3776,positive,positive
3777,positive,positive
3778,positive,neutral
3779,neutral,neutral
3780,neutral,neutral
3781,positive,neutral
3782,neutral,neutral
3783,positive,neutral
3784,neutral,positive
3785,positive,positive
3786,positive,neutral
3787,positive,positive
3788,positive,neutral
3789,neutral,neutral
3790,positive,positive
3791,positive,neutral
3792,positive,positive
3793,neutral,negative
3794,neutral,neutral
3795,neutral,negative
3796,positive,positive
3797,positive,positive
3798,neutral,positive
3799,positive,positive
3800,neutral,positive
3801,positive,negative
3802,positive,neutral
3803,positive,positive
3804,positive,neutral
3805,neutral,negative
3806,positive,neutral
3807,neutral,positive
3808,positive,positive
3809,positive,positive
3810,neutral,negative
3811,neutral,neutral
3812,positive,positive
3813,positive,neutral
3814,neutral,neutral
3815,neutral,positive
3816,positive,positive
3817,positive,positive
3818,neutral,positive
3819,positive,positive
3820,neutral,negative
3821,neutral,positive
3822,neutral,neutral
3823,positive,negative
3824,positive,neutral
3825,positive,neutral
3826,positive,neutral
3827,positive,positive
3828,positive,positive
3829,neutral,negative
3830,positive,positive
3831,positive,positive
3832,neutral,neutral
3833,positive,positive
3834,positive,positive
3835,positive,neutral
3836,neutral,positive
3837,neutral,neutral
3838,neutral,neutral
3839,neutral,positive
3840,neutral,neutral
3841,positive,positive
3842,positive,positive
3843,neutral,neutral
3844,positive,positive
3845,neutral,neutral
3846,positive,positive
3847,neutral,negative
3848,positive,positive
3849,neutral,neutral
3850,neutral,neutral
3851,neutral,neutral
3852,positive,positive
3853,neutral,positive
3854,positive,positive
3855,neutral,positive
3856,neutral,negative
3857,positive,neutral
3858,positive,positive
3859,neutral,positive
3860,positive,positive
3861,neutral,neutral
3862,neutral,neutral
3863,positive,positive
3864,neutral,neutral
3865,neutral,negative
3866,neutral,neutral
3867,positive,neutral
3868,neutral,neutral
3869,positive,positive
3870,positive,positive
3871,positive,positive
3872,positive,positive
3873,neutral,positive
3874,positive,neutral
3875,neutral,neutral
3876,neutral,neutral
3877,neutral,neutral
3878,positive,positive
3879,positive,neutral
3880,positive,positive
3881,positive,negative
3882,positive,positive
3883,positive,neutral
3884,positive,neutral
3885,positive,neutral
3886,positive,negative
3887,positive,neutral
3888,positive,positive
3889,positive,neutral
3890,positive,negative
3891,positive,neutral
3892,neutral,positive
3893,positive,positive
3894,positive,neutral
3895,neutral,neutral
3896,positive,positive
3897,neutral,neutral
3898,positive,neutral
3899,positive,positive
3900,neutral,neutral
3901,positive,positive
3902,positive,positive
3903,positive,positive
3904,positive,positive
3905,positive,neutral
3906,neutral,neutral
3907,neutral,neutral
3908,positive,neutral
3909,positive,neutral
3910,positive,positive
3911,positive,positive
3912,neutral,neutral
3913,positive,positive
3914,positive,positive
3915,neutral,neutral
3916,neutral,neutral
3917,positive,positive
3918,neutral,positive
3919,positive,positive
3920,positive,neutral
3921,neutral,negative
3922,neutral,neutral
3923,neutral,negative
3924,positive,positive
3925,positive,positive
3926,neutral,negative
3927,neutral,positive
3928,positive,neutral
3929,positive,negative
3930,neutral,neutral
3931,positive,positive
3932,positive,positive
3933,neutral,positive
3934,positive,positive
3935,neutral,neutral
3936,neutral,negative
3937,positive,negative
3938,neutral,neutral
3939,neutral,positive
3940,positive,positive
3941,positive,positive
3942,positive,positive
3943,positive,neutral
3944,positive,neutral
3945,neutral,positive
3946,positive,positive
3947,positive,neutral
3948,positive,positive
3949,positive,positive
3950,positive,positive
3951,positive,positive
3952,positive,neutral
3953,positive,positive
3954,neutral,neutral
3955,neutral,neutral
3956,positive,positive
3957,neutral,positive
3958,positive,positive
3959,positive,neutral
3960,positive,positive
3961,neutral,neutral
3962,positive,positive
3963,positive,positive
3964,positive,positive
3965,positive,positive
3966,neutral,neutral
3967,positive,negative
3968,positive,positive
3969,positive,positive
3970,neutral,neutral
3971,positive,positive
3972,positive,positive
3973,neutral,negative
3974,neutral,negative
3975,positive,neutral
3976,neutral,neutral
3977,neutral,neutral
3978,positive,neutral
3979,neutral,neutral
3980,positive,positive
3981,neutral,positive
3982,positive,positive
3983,positive,positive
3984,neutral,neutral
3985,positive,neutral
3986,positive,neutral
3987,neutral,neutral
3988,neutral,neutral
3989,positive,neutral
3990,positive,positive
3991,neutral,positive
3992,positive,positive
3993,neutral,positive
3994,positive,neutral
3995,positive,positive
3996,positive,neutral
3997,positive,positive
3998,positive,positive
3999,positive,positive
4000,positive,positive
4001,neutral,neutral
4002,neutral,neutral
4003,neutral,neutral
4004,positive,neutral
4005,neutral,neutral
4006,positive,negative
4007,positive,neutral
4008,positive,negative
4009,positive,neutral
4010,neutral,positive
4011,neutral,neutral
4012,positive,negative
4013,neutral,neutral
4014,positive,positive
4015,neutral,positive
4016,positive,neutral
4017,positive,positive
4018,positive,neutral
4019,positive,positive
4020,positive,positive
4021,neutral,positive
4022,neutral,neutral
4023,neutral,neutral
4024,positive,positive
4025,neutral,neutral
4026,neutral,neutral
4027,neutral,positive
4028,neutral,positive
4029,positive,positive
4030,positive,positive
4031,positive,neutral
4032,positive,negative
4033,neutral,positive
4034,positive,positive
4035,positive,positive
4036,positive,positive
4037,positive,positive
4038,positive,positive
4039,positive,positive
4040,positive,neutral
4041,neutral,neutral
4042,neutral,positive
4043,neutral,neutral
4044,positive,neutral
4045,positive,positive
4046,neutral,neutral
4047,positive,positive
4048,positive,positive
4049,neutral,positive
4050,neutral,positive
4051,positive,positive
4052,positive,positive
4053,neutral,neutral
4054,neutral,neutral
4055,neutral,positive
4056,positive,neutral
4057,neutral,negative
4058,neutral,positive
4059,positive,positive
4060,positive,positive
4061,neutral,neutral
4062,positive,positive
4063,positive,positive
4064,positive,negative
4065,positive,neutral
4066,neutral,neutral
4067,positive,positive
4068,positive,positive
4069,positive,neutral
4070,positive,positive
4071,neutral,neutral
4072,neutral,positive
4073,positive,positive
4074,positive,neutral
4075,positive,positive
4076,positive,neutral
4077,positive,neutral
4078,neutral,positive
4079,positive,negative
4080,positive,positive
4081,neutral,neutral
4082,positive,positive
4083,positive,positive
4084,positive,neutral
4085,positive,positive
4086,neutral,neutral
4087,positive,positive
4088,positive,positive
4089,positive,positive
4090,neutral,positive
4091,neutral,neutral
4092,neutral,negative
4093,neutral,neutral
4094,positive,positive
4095,neutral,neutral
4096,positive,neutral
4097,neutral,positive
4098,positive,positive
4099,neutral,neutral
4100,neutral,neutral
4101,neutral,neutral
4102,neutral,neutral
4103,neutral,positive
4104,positive,neutral
4105,positive,positive
4106,neutral,neutral
4107,positive,positive
4108,positive,positive
4109,positive,positive
4110,positive,positive
4111,positive,positive
4112,positive,positive
4113,positive,positive
4114,positive,positive
4115,neutral,negative
4116,positive,positive
4117,positive,positive
4118,neutral,neutral
4119,neutral,positive
4120,neutral,positive
4121,positive,positive
4122,positive,negative
4123,positive,positive
4124,positive,neutral
4125,neutral,positive
4126,positive,neutral
4127,positive,neutral
4128,positive,positive
4129,neutral,neutral
4130,neutral,positive
4131,positive,positive
4132,neutral,positive
4133,positive,positive
4134,positive,positive
4135,positive,positive
4136,positive,positive
4137,positive,positive
4138,neutral,neutral
4139,neutral,positive
4140,positive,positive
4141,positive,negative
4142,positive,positive
4143,neutral,negative
4144,positive,positive
4145,positive,neutral
4146,positive,positive
4147,neutral,neutral
4148,neutral,positive
4149,neutral,neutral
4150,positive,positive
4151,neutral,neutral
4152,neutral,positive
4153,neutral,neutral
4154,positive,positive
4155,neutral,neutral
4156,neutral,neutral
4157,neutral,negative
4158,positive,positive
4159,positive,neutral
4160,neutral,neutral
4161,positive,positive
4162,positive,positive
4163,neutral,neutral
4164,neutral,positive
4165,positive,positive
4166,neutral,positive
4167,neutral,positive
4168,neutral,neutral
4169,positive,positive
4170,neutral,neutral
4171,neutral,positive
4172,neutral,positive
4173,neutral,positive
4174,positive,positive
4175,positive,positive
4176,neutral,positive
4177,positive,positive
4178,positive,positive
4179,positive,positive
4180,positive,positive
4181,positive,negative
4182,positive,neutral
4183,neutral,positive
4184,positive,neutral
4185,neutral,neutral
4186,positive,positive
4187,neutral,neutral
4188,positive,positive
4189,neutral,neutral
4190,positive,neutral
4191,positive,positive
4192,neutral,positive
4193,positive,neutral
4194,positive,negative
4195,positive,positive
4196,positive,positive
4197,positive,neutral
4198,neutral,neutral
4199,positive,positive
4200,neutral,neutral
4201,neutral,neutral
4202,positive,positive
4203,positive,positive
4204,positive,positive
4205,positive,positive
4206,neutral,positive
4207,positive,positive
4208,positive,positive
4209,neutral,neutral
4210,neutral,neutral
4211,positive,positive
4212,neutral,positive
4213,positive,positive
4214,positive,neutral
4215,positive,neutral
4216,positive,positive
4217,neutral,positive
4218,neutral,neutral
4219,neutral,neutral
4220,positive,positive
4221,positive,positive
4222,neutral,neutral
4223,neutral,positive
4224,neutral,neutral
4225,neutral,negative
4226,neutral,positive
4227,positive,positive
4228,positive,positive
4229,positive,neutral
4230,neutral,neutral
4231,positive,neutral
4232,neutral,neutral
4233,positive,positive
4234,neutral,negative
4235,positive,positive
4236,positive,positive
4237,neutral,negative
4238,positive,neutral
4239,positive,positive
4240,positive,neutral
4241,positive,positive
4242,positive,positive
4243,neutral,positive
4244,positive,positive
4245,neutral,neutral
4246,neutral,positive
4247,positive,neutral
4248,positive,negative
4249,positive,positive
4250,neutral,neutral
4251,positive,neutral
4252,positive,positive
4253,positive,positive
4254,neutral,neutral
4255,positive,negative
4256,neutral,negative
4257,positive,neutral
4258,positive,positive
4259,positive,positive
4260,neutral,neutral
4261,positive,positive
4262,positive,neutral
4263,positive,positive
4264,positive,neutral
4265,neutral,neutral
4266,neutral,neutral
4267,positive,positive
4268,positive,positive
4269,positive,neutral
4270,positive,positive
4271,positive,positive
4272,positive,positive
4273,neutral,negative
4274,positive,positive
4275,positive,negative
4276,neutral,positive
4277,positive,positive
4278,neutral,neutral
4279,positive,negative
4280,positive,positive
4281,positive,positive
4282,positive,neutral
4283,positive,positive
4284,neutral,neutral
4285,neutral,negative
4286,neutral,positive
4287,positive,positive
4288,neutral,neutral
4289,positive,negative
4290,positive,positive
4291,positive,positive
4292,positive,positive
4293,positive,neutral
4294,positive,negative
4295,positive,positive
4296,neutral,positive
4297,neutral,negative
4298,positive,positive
4299,neutral,neutral
4300,neutral,neutral
4301,neutral,positive
4302,positive,positive
4303,positive,positive
4304,positive,neutral
4305,neutral,neutral
4306,positive,neutral
4307,positive,positive
4308,neutral,positive
4309,neutral,positive
4310,positive,neutral
4311,positive,positive
4312,positive,negative
4313,positive,positive
4314,positive,neutral
4315,neutral,negative
4316,positive,neutral
4317,positive,positive
4318,positive,positive
4319,neutral,positive
4320,neutral,negative
4321,neutral,positive
4322,positive,positive
4323,positive,neutral
4324,positive,neutral
4325,neutral,negative
4326,positive,positive
4327,neutral,neutral
4328,positive,positive
4329,positive,neutral
4330,positive,neutral
4331,positive,positive
4332,positive,positive
4333,neutral,neutral
4334,positive,negative
4335,neutral,positive
4336,positive,positive
4337,positive,positive
4338,positive,positive
4339,positive,negative
4340,positive,positive
4341,positive,positive
4342,neutral,neutral
4343,positive,positive
4344,positive,neutral
4345,positive,positive
4346,positive,positive
