,tweet_created_at,tweet_full_text,sentiment,probability
3003,Fri Sep 07 04:42:01 +0000 2018,"Remember when @rivalsmike said that @UCF_Football’s Shaquem Griffin wasn’t good enough to get drafted?

Yeah, well, now he’s starting for the @Seahawks. 

@Shaquemgriffin #JustDoIt #2017nationalchamps https://t.co/7ZB4G3Hub6",positive,0.6702086644105757
3004,Fri Sep 07 04:41:44 +0000 2018,"If this can’t motivate you to move your ass out of your couch, nothing will ever can! #nike #justdoit #india #sports #athlete #motivationalquotes #motivation #grit #hardwork #goals… https://t.co/IgwV0Z3Vay",neutral,0.5778669946225231
3005,Fri Sep 07 04:41:28 +0000 2018,"@qfsfinancial So ridiculous!!! If everyone is so concerned about respecting the flag &amp; the military why is no one concerned about the policies that 45 has implemented that hurt our veterans!! That’s anti American Get off your soapbox, you guys are full of it!! #justdoit",negative,0.9192734481915663
3006,Fri Sep 07 04:40:45 +0000 2018,"@Raymond94465188 @SOLELINKS Believe in something, even if it means dropping at midnight. #justdoit",neutral,0.5934037582402814
3007,Fri Sep 07 04:40:22 +0000 2018,"And they wonder why we say fuck the police, because they treat us differently and fear us even when sometimes we the one who initially called them in the 1st place. #justice #justdoit #Nike https://t.co/ahzb3iMfg1",negative,0.8092056130886011
3008,Fri Sep 07 04:40:17 +0000 2018,2K Day is upon us! 🏀🎮✔️✌🏼 #2kday #2kislife #ballislife #nba2k #2k19 #20thanniversary #nba2k19 #striveforgreatness #puresharp #lebronjames #basketball #nike #justdoit #LETSGETIT @kingjames… https://t.co/gTcDDSsVdp,neutral,0.6657391729344364
3009,Fri Sep 07 04:40:06 +0000 2018,"@Nike aired its ""#DreamCrazy"" ad featuring #Kaepernick during tonight's #NFLKickOff. Here's how viewers reacted to the #creative: https://t.co/CqzvnmoCkN #JustDoIt #KaepernickNikeAd https://t.co/i1Q1dS8MI5",neutral,0.7313433286388547
3010,Fri Sep 07 04:40:00 +0000 2018,"New Samsung smartphone with 4 back Cameras
#Samsung #newSamsung #smartphone #JustDoIt

Watch Video 👇
https://t.co/qOeGf5icZM https://t.co/YEPxli8d5S",neutral,0.6567356345447675
3011,Fri Sep 07 04:39:44 +0000 2018,"Just do it 🤩🤩🤩🤩🤩Melania Trump ..
Believe in some ...
Kkkkkkkkkk...
#believe #believeinsome #melaniatrump #justdoit #kkkk https://t.co/gxc2PzPf4w",neutral,0.5780304788805763
3012,Fri Sep 07 04:39:42 +0000 2018,"Once we betray ourselves and stop believing in that 'something', we become robots, we become copies.  #justdoit #FridayFeeling https://t.co/78GDGi0lyQ",negative,0.5802576424728061
3013,Fri Sep 07 04:39:37 +0000 2018,"Colin Kaepernick ""JUST DO IT"" Nike Commercial 2018 (Feat. LeBron James &amp;... https://t.co/fV9kvcIaXA via @YouTube #JustDoIt #7 Nike",neutral,0.6422662322022704
3014,Fri Sep 07 04:39:29 +0000 2018,"@Katalyst on FB

#JustDoIt #WorldofWarcraft https://t.co/aBsdSNYr5m",neutral,0.6502692118125407
3015,Fri Sep 07 04:39:07 +0000 2018,"I wore Nikes today, and hung out with this jersey 😏 What a great day 😂 #JustDoIt https://t.co/GXFAXYQpNH",positive,0.8373760759214294
3016,Fri Sep 07 04:39:00 +0000 2018,"Top peaceful protest story: @Kaepernick7: 'Believe in something. Even if it means sacrificing everything. #JustDoIt ' https://t.co/B76GpKJUzu, see more https://t.co/Edij5irNus",positive,0.5798474836328463
3017,Fri Sep 07 04:38:59 +0000 2018,"@Gr8SageEqlofHvn @SLynnNB54 @lizl_genealogy @JuddLegum @atrupar Did Sens. Corey Booker, Kamala Harris, Mazie Hirona or any Dem senator fret if their tough questions or posting emails publicly would turn Republicans against them? Absolutely not. They’re doing it to give US reasons to call. Their actions mean nothing w/o our calls. #JustDoIt",negative,0.6762643858488443
3018,Fri Sep 07 04:38:40 +0000 2018,How are they making all these #Nike #JUSTDOIT✔️ memes? Does anyone know the site or app they’re using?,neutral,0.6254300017071761
3019,Fri Sep 07 04:38:38 +0000 2018,"@ManInTheHoody @artytrace He's speaking the language of the poorly educated...

#DumpTrump #JailTrump #JustDoIt",negative,0.6079989655211984
3020,Fri Sep 07 04:38:28 +0000 2018,"Evangelist Shirley M Walstine 
WHO CARES IF YOU BURN YOUR NIKE GEAR WE WILL BE BUYING MORE! #Nike #JustDoIt https://t.co/8FED9xV7Fb",neutral,0.6232506164564835
3021,Fri Sep 07 04:38:20 +0000 2018,How can you not stand for LOVE !! That ain’t nothing but the damn devil. #JUSTDOIT #ITakeAKnee https://t.co/RzQLcixvEp,negative,0.6494636257035602
3022,Fri Sep 07 04:38:13 +0000 2018,"Coulter: Trump doesn't need Congress to build the wall https://t.co/murznhrSGL
So Build It!
#JustDoIt",neutral,0.6253055835353419
3023,Fri Sep 07 04:37:53 +0000 2018,"So me and my siblings @Shelby5fam made a song for @Kaepernick7 🙌🏽 
@Nike #ColinKaepernick #JustDoIt #BelieveInSomething #Sacrifice #BlackExcellence https://t.co/u2GWh1SUlu",positive,0.6485547701906225
3024,Fri Sep 07 04:37:52 +0000 2018,Trae Tunes Nike Ad Collection #justdoit #nike,neutral,0.5922983523971973
3025,Fri Sep 07 04:37:49 +0000 2018,"Please support my journey to this EP!
Thank you. #Dontfall 
https://t.co/1Hf1s09OhG #JustDoIt https://t.co/XB9UJC0Yp4",positive,0.8484783927657167
3026,Fri Sep 07 04:37:25 +0000 2018,"The Dude says, ""#JustDoIt #OrDont #IdontCare #WhoFuckingCares"" https://t.co/J3T2xkiHYn",neutral,0.6485063571358644
3027,Fri Sep 07 04:37:19 +0000 2018,"Like this one the best!
#NFLKickoff  @Nike #justdoit https://t.co/pIgXF7zViy",positive,0.8807198073479443
3028,Fri Sep 07 04:37:12 +0000 2018,"Can somebody buy me some Nike’s? I’m broke, but tryna support the movement too. Ya feel? Lol #ImWithKap #JustDoIt",negative,0.6150695818088674
3029,Fri Sep 07 04:37:00 +0000 2018,Horrible game of football. I'm choosing Kap over the NFL this season. #justdoit,neutral,0.5820563311879132
3030,Fri Sep 07 04:36:59 +0000 2018,"My dreams were crazy enough. Are Yours? #justdoit ' - @serenawilliams -
Yes, My DREAMS are more crazy enough. And I will #justdoit - Roselyn E. Jeremiah. -
When Greatness cheers the… https://t.co/R7KklRCVfL",positive,0.762536982302958
3031,Fri Sep 07 04:36:54 +0000 2018,@stephenasmith Ballers are gonna ball...period #justdoit 😂😂😂,neutral,0.5888388036275854
3032,Fri Sep 07 04:36:51 +0000 2018,#BREAKING:  #CoryBooker was NOT Grandstanding for his 2020 Presidential Run during today's #Kavanaugh hearing when he dramatically lied about his releasing 'confidential' docs (which were already cleared for public release) #justdoit #AnonymousOpEd  @dems https://t.co/idunI9yNTM,negative,0.6193856258128647
3033,Fri Sep 07 04:36:49 +0000 2018,Thank you @Nike for doing the right thing. I needed some new shoes anyways. #nike #JustDoIt #NikeBoycott https://t.co/eNgnqkfywj,positive,0.7545846439000212
3034,Fri Sep 07 04:35:58 +0000 2018,"BOOYAH! Trumpsters will surely throw a Trumpertantrum over this. Fortunately, they don’t have anything to burn. #ColinKaepernick #JustDoIt  https://t.co/su3v9timbL",neutral,0.5798707162681368
3035,Fri Sep 07 04:35:54 +0000 2018,"@realDonaldTrump Your fans don’t buy Nike! And if a few of them do and won’t anymore, it’s certainly not going to kill Nike! But your fans are going soon to run out things to eat, watch or burn! Sad! Lol #JustDoIt",negative,0.7635062025751402
3036,Fri Sep 07 04:35:10 +0000 2018,They Mad...They Big Mad....😂😂😂👌🏾👌🏾👌🏾#JustDoIt #Nike #Kap @lastlynch https://t.co/VxTzSBl8ir,neutral,0.5780721049946177
3037,Fri Sep 07 04:34:40 +0000 2018,"I returned a pair of Nike shoes yesterday for a refund, and the clerk asked me what was wrong with them. I told her they hurt my feet when I stood up for the national anthem. #JustDoIt",negative,0.6347594731345774
3038,Fri Sep 07 04:34:28 +0000 2018,"Critical analysis. I know #PenceWroteIt,#PenceIsAnonymous is garbage bc @mike_pence is honorable. He'd always say to your face, like The General.
Just keep on going, it's you that's turning this into a soap opera.
Go, #Impeach all the way until we get #MadDogMattis.
#JustDoIt https://t.co/YDzujphGbe",negative,0.6001542384025808
3039,Fri Sep 07 04:33:44 +0000 2018,Check that. They’ve just transitioned to the man for all seasons. #flyeaglesfly #justdoit https://t.co/wGvqhfGHyo,neutral,0.6218369035911016
3040,Fri Sep 07 04:33:39 +0000 2018,@CuomoPrimeTime @JohnKasich ...maybe Congress should take a knee! #justDoIt,neutral,0.6386731223937383
3041,Fri Sep 07 04:33:36 +0000 2018,60 minutes into the NFL season and I’m certain this is the year for me in FF #JustDoIt #AllIn #hut #hike,neutral,0.6146937707965523
3042,Fri Sep 07 04:33:04 +0000 2018,Nike SF. #justdoit https://t.co/8Sat48cE5g,neutral,0.6413955162469812
3043,Fri Sep 07 04:32:46 +0000 2018,pootie is the best #justdoit meme. im not asking 😂😂😂😂😁😁,positive,0.6554176631534921
3044,Fri Sep 07 04:32:46 +0000 2018,@ATLBlackStar I think 2 Chainz is HIGH #justdoit,neutral,0.5927430480715912
3045,Fri Sep 07 04:32:41 +0000 2018,Safety first #justdoit #Nike #nofucksgiven https://t.co/5NkHdEMKmm,neutral,0.7082092638138614
3046,Fri Sep 07 04:32:40 +0000 2018,"The reporting seems to make it appear that Nike pulled a fast one on the NFL by not giving them prior heads up that the brand had indeed cast Kaepernick in its new #justdoit campaign. 

https://t.co/kps2872a6p",negative,0.6268584417853162
3047,Fri Sep 07 04:32:29 +0000 2018,"If u fed up ah yuh bf !
Let him guh !
@QuitePerry  
#JustDoIt https://t.co/UGLbA147u5",neutral,0.5920458367668897
3048,Fri Sep 07 04:32:16 +0000 2018,SAFETY 1st... U Can’t Burn Passion!! #justdoit #DoItAgain https://t.co/8DEZF8Z4HH,neutral,0.6220453113705081
3049,Fri Sep 07 04:32:00 +0000 2018,"@CoryBooker has Integrity, Passion &amp; Grit! A true Patriot who is the voice for Americans! Thank you Cory Booker. #JustDoIt https://t.co/4I8kJpNAEf",positive,0.6994356837746698
3050,Fri Sep 07 04:31:59 +0000 2018,@girlsreallyrule @CoryBooker Bravery. #JustDoIt!! We have your backs.,neutral,0.6050500553132645
3051,Fri Sep 07 04:30:39 +0000 2018,"@KingJames DonnyJr. thinks his daddy should've been used. The msg to him:
.@DonaldJTrumpJr your daddy is the antithesis of the #JustDoIt campaign.
His is the #OnlyMe doctrine. He'll throw you under the bus when he's threatened. https://t.co/CGW9WZMWyz",negative,0.6415331509150546
3052,Fri Sep 07 04:30:23 +0000 2018,#Chills 👏 ...look at the #WholePicture and not just who’s in it &amp; #BeInspired #JustDoIt #Nike https://t.co/UppoyGwgfP via @YouTube #PositiveVibes #MovePasttheNegativity #RiseUp,positive,0.6337171993868121
3053,Fri Sep 07 04:30:14 +0000 2018,"I AM A SOCIAL JUSTICE WARRIOR! 

Post your pictures of YOU doing something to make our communities or world a better place in the comments. I want to see what you do. 
#SocialJusticeWarrior #RiseUp #BlueWave #Resist #Inspiration #CommunityService #JustDoIt https://t.co/HVRNVPDzF8",positive,0.6743227130346824
3054,Fri Sep 07 04:30:00 +0000 2018,@nessnitty @Kaepernick7 @Nike Now thats whats up!  #justdoit #Nike #imwithKap,neutral,0.586988405352367
3055,Fri Sep 07 04:29:27 +0000 2018,"@RepMarkMeadows @drawandstrike @Jim_Jordan @RepLeeZeldin @mattgaetz @CongressmanHice @RepAndyBiggsAZ @replouiegohmert @RepScottPerry #JustDoIt 
@POTUS @realDonaldTrump 
Please declassify &amp; release the fishy FISA warrants &amp; all pertinent documents. This matter needs to be cleaned up.",neutral,0.5854704711554756
3056,Fri Sep 07 04:29:20 +0000 2018,@ThePhenomenalEE Nah.. burn that shit.. and video it for the internet #JustDoIt,negative,0.677517407790639
3057,Fri Sep 07 04:29:04 +0000 2018,Great Game! #justdoit,positive,0.8116142076971758
3058,Fri Sep 07 04:28:50 +0000 2018,"Don’t ask if your dreams are crazy. Ask if they’re crazy enough. #justdoit

I stand with @nike and believe every aspect of this ad. They believe in what theyre athletes believe since the… https://t.co/jseS1qkALL",negative,0.5909292994181901
3059,Fri Sep 07 04:28:44 +0000 2018,Don’t ask if your dreams are crazy... ask if they’re crazy enough! #Stand4Something ⁦@Nike⁩ ⁦@Kaepernick7⁩ #JustDoIt  https://t.co/yk19TOvkhJ,neutral,0.5853863952913471
3060,Fri Sep 07 04:28:40 +0000 2018,Thank you @CoryBooker ur a true Patriot 🇺🇸. #JustDoIt Booker grills Kavanaugh about loyalty to Trump @CNNPolitics https://t.co/CY9AzmRXNj,positive,0.6662509836260652
3061,Fri Sep 07 04:28:38 +0000 2018,"Hey Donny @realDonaldTrump 
Nike called re: your resignation. Left a message for you.
#JUSTDOIT. 😂😂🤣🤣🤣",positive,0.5775414931607115
3062,Fri Sep 07 04:28:31 +0000 2018,All I wear is Nike and I’m afraid of change @Nike keep up the good work!! #JustDoIt,positive,0.698265841881006
3063,Fri Sep 07 04:28:21 +0000 2018,THIS 💛 What a message! #JustDoIt https://t.co/vgSS3ijSL8,positive,0.6130637492700318
3064,Fri Sep 07 04:27:10 +0000 2018,Nike investors aren't happy about the Colin Kaepernick ad https://t.co/u161OPWbg9 #justdoit,positive,0.5920376724504035
3065,Fri Sep 07 04:26:51 +0000 2018,I wear a size 12 in shoes and large clothes maybe a medium on a good day for whoever wants to burn or throw out their Nike clothing send them shits my way #JustDoIt,positive,0.6017332818058292
3066,Fri Sep 07 04:26:43 +0000 2018,We been down with NIKE since 1988 we were even sponsored by NIKE!! We wrote this song in 88 to show are gratitude for supporting us!! We are forever grateful and forever supporters #justdoit J.J. Fad - Let's Get Hyped https://t.co/94CPzHF9be via @YouTube,positive,0.7532352040529929
3067,Fri Sep 07 04:26:41 +0000 2018,On a more serious note... #Kaepernick #Nike #JustDoIt https://t.co/WhmnTqSsOa,neutral,0.5998676561637128
3068,Fri Sep 07 04:26:36 +0000 2018,"People are burning shit in protest, well fuck it then, I amma gonna protest weed. Where's my lighter?
#nike #justdoit #JustBurnIt #JustAsking",negative,0.9039353803299109
3069,Fri Sep 07 04:26:34 +0000 2018,@schertinga You do realize he’d still be at least a backup qb lol .. whack .. done w/this lol carry on w/ur thinking #JustDoIt,positive,0.602305245933827
3070,Fri Sep 07 04:26:20 +0000 2018,Be like the dude. #dude #duderino #myopinion #justdoit https://t.co/O4yU0cDaxN thenajer,positive,0.5919815192212036
3071,Fri Sep 07 04:25:56 +0000 2018,"For every pair of nikes burnt in hate, 1,000 more will be bought in love #KaepernickNike #JustDoIt #dreamcrazy https://t.co/memSdHQPG8",positive,0.6500898678972652
3072,Fri Sep 07 04:25:55 +0000 2018,#JustDoIt and please don't forget the #RedStateDems.  Three of them voted to confirm #Gorsuch. https://t.co/tGzUuwvB83,neutral,0.6118003474951079
3073,Fri Sep 07 04:25:46 +0000 2018,Who knew ⁦@GOP⁩ was the party of tyrants! Confirming #Kavanaugh will make Trump the #Tyrant he longs to be! He will control all #3 branches of #Government #executive #legislative #judiciary. #Democracy is at stake. #BlockKavanaugh #JustDoIt  https://t.co/4IwKYKvQOx,neutral,0.6292645608482861
3074,Fri Sep 07 04:25:45 +0000 2018,"Hey @Nike I believe in something, and sacrificed everything. Reenlistment in Desert Storm. #GulfWarVet I stand for my Country. Pay me. @Kaepernick7 #justdoit #NativeAmerican 🇺🇸 https://t.co/dGUUN25PQD",positive,0.5880983541005392
3075,Fri Sep 07 04:25:31 +0000 2018,"Yes, Subpoena him! Let the chips fall where they may. #JustDoIt https://t.co/IFJxZwKHNP",neutral,0.5965287255086187
3076,Fri Sep 07 04:25:30 +0000 2018,Be like the dude. #dude #duderino #myopinion #justdoit https://t.co/jxfolkqBlg,positive,0.5919815192212036
3077,Fri Sep 07 04:24:20 +0000 2018,and.....bam...there's no such thing as bad publicity rings true again -  good brand move @nike Kaepernick campaign now worth more than $163 million https://t.co/SowQVxGCFy via @luxury #kaeperncick #nike #justdoit,positive,0.6295619352949006
3078,Fri Sep 07 04:24:17 +0000 2018,He Did It.  #Nike #JustDoIt #Trudeau https://t.co/aYTnkNOYT4,neutral,0.5996735671454891
3079,Fri Sep 07 04:24:12 +0000 2018,"Really hits home for me, being someone who lost everything and was to the point of suicide because I couldn’t play highschool football anymore, #justdoit #nike https://t.co/ImFwiriuLY",negative,0.7117133361038435
3080,Fri Sep 07 04:24:09 +0000 2018,"Watching a Drumpf's follower using the Flag as a handkerchief to pick her nose just prove one of these two below got it R.I.G.H.T
 
@NFL or @Nike ✔️

#JustDoIt 

#VoteBlue2018 #BlueWave2018 #DemocratsWork5USA
💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙 https://t.co/Rx1iKFMgUH",positive,0.5815773416961129
3081,Fri Sep 07 04:24:03 +0000 2018,"Mind. Yo. Damn. Business. People. 

#JustDoIt #ShutUp #LiveYourOwnLife",negative,0.7092439144619739
3082,Fri Sep 07 04:23:44 +0000 2018,"@DailyCaller . The Border Wall is NATIONAL SECURITY......That falls squarely under the Dept. Of Defense

last i heard they got a really HUGE budget - that guess what....... @realDonaldTrump controls the spending of..... #JustDoIt #BuildTheWall",negative,0.6065721040505432
3083,Fri Sep 07 04:23:32 +0000 2018,"I have love, admiration and deep respect for our military service men and women. #sacrificeeverything this is 1 of the many faces of a person who truly knows what it means to believe in something,and sacrificing everything for that belief. Thank you for your sacrifice. #justdoit https://t.co/v0Q1eESWPT",positive,0.714950736860591
3084,Fri Sep 07 04:23:13 +0000 2018,@ThePatriot006 To coin a phrase  #JustDoIt,neutral,0.6430535898382662
3085,Fri Sep 07 04:23:10 +0000 2018,#ColinKaepernik was not protesting against our military; his protest was against a country who preaches patriotism while excercising acts of brutality against African Americans but most take a blind eye...go figure #justdoit,negative,0.8696328883033769
3086,Fri Sep 07 04:23:06 +0000 2018,#justdoit #nike Your renegade marketing has triumphed once again with Colin Kaepernick https://t.co/ygsMLHVnby,neutral,0.5975383127174511
3087,Fri Sep 07 04:22:45 +0000 2018,"@HadToSpeakUp @EdKrassen You got Colin, we get Kavanaugh. 
#justdoit",positive,0.6016116373020567
3088,Fri Sep 07 04:22:42 +0000 2018,Kid you not people! Tonight I did not want to run. But I decided to put my feelings last and #justdoit anyways! Felt great when I was actually done. Now I’m more confident in myself… https://t.co/QwdEtuyEiI,negative,0.7782880532456081
3089,Fri Sep 07 04:22:33 +0000 2018,"""Don't ask if your dreams are crazy. Ask if they're crazy enough.""
Well done #Nike! Happy Anniversary #JustDoIt! https://t.co/iwmNPF9FSl",positive,0.653329517785592
3090,Fri Sep 07 04:22:10 +0000 2018,Nike’s new campaign is simply amazing. The @Kaepernick7 controversy added more fuel to an idea that was already great. #JustDoIt https://t.co/4LSI2IjLEP,positive,0.6802416015151085
3091,Fri Sep 07 04:21:28 +0000 2018,You rock. @Kaepernick7 #Nike #JustDoIt https://t.co/2DztIdyuTy,positive,0.678079345521644
3092,Fri Sep 07 04:21:09 +0000 2018,@ezradbaker @Nike NIKE REALLY NEEDS TO PAY YOU #JustDoIt,neutral,0.59387346405717
3093,Fri Sep 07 04:21:08 +0000 2018,"WOW! Nike is savage.
#justdoit https://t.co/Y4KWF2Fh96",positive,0.6442830089654968
3094,Fri Sep 07 04:21:07 +0000 2018,Only real ones will know. #JustDoIt https://t.co/awmdLknybF,neutral,0.7038540009998829
3095,Fri Sep 07 04:21:03 +0000 2018,"Yess
#JustDoIt https://t.co/gyTYi5w9bL",neutral,0.6775824879241651
3096,Fri Sep 07 04:20:53 +0000 2018,Nike's commercial is so inspiring💯👏🏾 #Nike #JustDoIt,negative,0.5791518100262
3097,Fri Sep 07 04:20:40 +0000 2018,"Colin Kaepernick ""Just Do It"" campaign ad aired during first NFL game tonight after Nike created a buzz dropping it on social media yesterday - CBS News https://t.co/WFPgVNwBR0 #TakeAKnee #StandTall #Resist #PoliceBrutality #InEquality #Racism #BeProud #BeYOU #JustDoit",neutral,0.6035163479622658
3098,Fri Sep 07 04:20:36 +0000 2018,"@TheView this was a hot topic today, and I felt that this may help those who do not understand what @Kaepernick7 was/is trying to get across.  #JustDoIt https://t.co/xISHl2UQrE",neutral,0.6166355488761668
3099,Fri Sep 07 04:20:31 +0000 2018,Posting this to piss more people off✊🏾 #Nike #JustDoIt https://t.co/kMCmeIZTen,negative,0.597914849865468
3100,Fri Sep 07 04:20:16 +0000 2018,"Very excited to reveal @Nike's latest ambassador in their new ad campaign.

#JustDoIt #Nike #NikeAd https://t.co/uYHKi489zI",positive,0.7112507982808363
3101,Fri Sep 07 04:20:16 +0000 2018,"Just do it! Jump in now because it will never ever be the perfect situation. #jump #jumpin #justdoit #freefall #teamleaderlife #dive    
  
  *********Lead Your Life**********

#nyctrainer #trainerinnyc... https://t.co/7tHDGBm0N2",positive,0.6454702130601132
3102,Fri Sep 07 04:20:12 +0000 2018,"With tomorrow being paid day, I am going to treat myself to a pair of Nikes just because…
#JustDoIt
#Nike
#ColinKaepernick",positive,0.609512769534941
3103,Fri Sep 07 04:19:45 +0000 2018,@TimTebow I know your a man of god and I remember when you kneeled for what you believed in and America supported you can you maybe tell me why America won’t support @Kaepernick7 because like you he kneeled for something he believed in 😢 #justdoit,negative,0.6245027375868057
3104,Fri Sep 07 04:19:22 +0000 2018,"Why People Be Facebook Friends An Don't Hit Or Chat Or Talk To People.. Some Of Yall Fake 2 Yall Friends In Real Life Like That. #Yep.. 
✔#JustDoIt",negative,0.6127558244092468
3105,Fri Sep 07 04:19:17 +0000 2018,@nessnitty @Kaepernick7 @Nike Very wonderful he definitely have my support!! #News #JustDoIt,positive,0.6122792907797747
3106,Fri Sep 07 04:19:11 +0000 2018,"Just Do It

Believe in something. Even if it means sacrificing everything.

#justdoit #nike #kaepernick #colinkaepernick #fakenews #trump #nationalanthem #imageofsport #kneel #donaldtrump… https://t.co/z4wnT2W129",negative,0.6177957214921569
3107,Fri Sep 07 04:19:04 +0000 2018,"Chester the Racist Cat makes his feelings of Nike's liberal agenda known.

#comedy #funny #humor #ColinKaepernick #comics #webcomics #nike #justdoit #ColinKaepernick ad https://t.co/D3AUDL1vV6",neutral,0.5783258877578535
3108,Fri Sep 07 04:18:50 +0000 2018,"Facts, you had to know they were prepared to risk a boycott #JustDoIt https://t.co/zuJou1l89q",neutral,0.6200243413001707
3109,Fri Sep 07 04:18:29 +0000 2018,"#PizzaGate is real...

#BanGovernment #StatistLogic #TaxationIsTheft #IfItPleasesTheCrown #Patriot #2A #MakeAmericaDefiantAgain #MADA #Definitions #StatismIsAReligion #GunControl #Pedophilia #Merica #Collapsitarian #BTFSTTG #JustDoIt #Nike #Ads https://t.co/T1opvao1gm",positive,0.6028986442656975
3110,Fri Sep 07 04:17:47 +0000 2018,DAMN RIGHT I SUPPORT EM #NIKE #JUSTDOIT @Nike @NikeLA @nikesoccer https://t.co/tRTmZy2TxK,negative,0.5923483974226941
3111,Fri Sep 07 04:17:19 +0000 2018,"@DonaldJTrumpJr @POTUS just fire all the holdovers already.  As @Nike would say, #JustDoIt",neutral,0.5884517487514128
3112,Fri Sep 07 04:17:08 +0000 2018,Had to create my own. #nikememes #iwanttobelieve #trustnoone #justdoit #nike #NikeAd @thexfiles @nike https://t.co/AKgHts5pOc,neutral,0.6554168581258912
3113,Fri Sep 07 04:16:54 +0000 2018,I just contributed! Give new meaning to #JustDoIt https://t.co/POsRALjt3K,neutral,0.6151076218070598
3114,Fri Sep 07 04:16:17 +0000 2018,"No rain, no flowers. 💐 
__________
I cannot think of anything more American than to #peacefully stand up, or- #takeaknee for your rights. #justdoit https://t.co/MPEVG1YceI",negative,0.67676853527001
3115,Fri Sep 07 04:16:09 +0000 2018,"Create Your Own Nike Just Do It Colin Kaepernick Meme With This Free Template: https://t.co/6yhPU31XwD

#Nike #ColinKaepernick #JustDoIt https://t.co/gRUXdeg44j",positive,0.6184820253462145
3116,Fri Sep 07 04:16:07 +0000 2018,"Believe me.
You will do it! #JustDoIt https://t.co/7SOGy2HNsp",positive,0.6182135069981095
3117,Fri Sep 07 04:16:01 +0000 2018,"#Repost @nikimoorefunny
・・・
THAT PART!! #ThisIsAmerica 😶 #TeamDL #Nike #JustDoIt #ColinKaepernick #imwithkap #NFL #BlackLivesMatter #PoliceBrutality#SaveOurChildren #GunViolence #Guns… https://t.co/Ze5UMNQSN3",neutral,0.6076114010671183
3118,Fri Sep 07 04:15:59 +0000 2018,"Colin Kaepernick ""Just Do It"" campaign ad aired during first NFL game tonight after Nike created a buzz dropping it on social media yesterday - CBS News https://t.co/WFPgVNwBR0 #TakeAKnee #JustDoit #StandTall #Resist",neutral,0.6068273255729631
3119,Fri Sep 07 04:15:53 +0000 2018,"Is it history for the icon or the iCan at  #USOpen final this Saturday? 

#serenawilliamsvsnaomiosaka
#justdoit
#nottobemissed",neutral,0.6931578984863996
3120,Fri Sep 07 04:15:46 +0000 2018,"@Dax_x98 #animals
#dogsoftwitter 
#ppp
#bassethound 
#JackRussellTerrier 

#StopKavanaugh 
#IStandWithBooker 
#KamalaHarris 
#ImpeachTrumpNow 
#TakeAKnee 
#JustDoIt 

Layla and Irish best friends the first time at the beach 🌴🐾💕🐾🌴 https://t.co/WmAHG5JYqT",positive,0.6711978643307788
3121,Fri Sep 07 04:15:46 +0000 2018,"This is my favorite #JustDoIt ad; courtesy of @KingAmiyahScott.
https://t.co/1ogMp0IQfV",positive,0.6024887256843313
3122,Fri Sep 07 04:15:33 +0000 2018,I support @Nike #JustDoIt #Swoosh,positive,0.5954156623610101
3123,Fri Sep 07 04:15:31 +0000 2018,"If you’re a girl from Compton, don’t just become a tennis player.
Dream of being the greatest athlete ever. #justdoit #nike #ColinKapernick",positive,0.7066664119082382
3124,Fri Sep 07 04:15:29 +0000 2018,@PiperPerabo is a real American hero. Thank you for your service. I hope this inspires more white folks to use their privilege for good. #JustDoIt https://t.co/r2bwHAFHeF,positive,0.8418981957853663
3125,Fri Sep 07 04:15:14 +0000 2018,"Just do it. ✅ 

#NIKE #JUSTDOIT @ The Abbey Food &amp; Bar - West Hollywood https://t.co/JbGOhq0n6N",neutral,0.6126090988233301
3126,Fri Sep 07 04:14:55 +0000 2018,"Everyday heroes fiercely #BelieveInSomething, they #JustDoIt and #BringIt. While they may not  fly or wear capes, they do call out white supremacy, they #TakeAKnee against injustice, and don #Tutus that defy racist body policing. We the people thank you! 🙏🏾🙏🏾🙏🏾 https://t.co/xmU6sweVlO",negative,0.648306913077086
3127,Fri Sep 07 04:14:48 +0000 2018,@realDonaldTrump Lol! Nike knows how to make money. All the people who destroyed their nike stuff Nike already got their money. They are international  #justdoit,neutral,0.5975975741774361
3128,Fri Sep 07 04:14:47 +0000 2018,"If the @NFL wants to know why the fan base is diminishing it's this... Start the game 40 minutes late and have a penalty flag on every other play. Additionally, still not knowing their own rules on what is and isn't a catch. #justdoit @Rosenbergradio @LeBatardShow",negative,0.6914692162849015
3129,Fri Sep 07 04:14:42 +0000 2018,@Jim_Jordan @RMConservative You're the man Jim #JustDoIt #BuildTheWall,neutral,0.6222629120546324
3130,Fri Sep 07 04:14:23 +0000 2018,"#Nike #Nike #Nike #Nike #Nike #Nike #Nike #Nike #Nike #Nike 
I may work for under Armour but I will always fuck with Nike, always have always will!! #Nike #Nike #ColinKaepernick #JustDoIt",positive,0.5778588714624973
3131,Fri Sep 07 04:14:22 +0000 2018,Quit acting like y’all don’t no why.  #JustDoIt  Thank you @Kaepernick7 &amp; @Nike 😘 https://t.co/Pl2J0QUXA9,negative,0.6317328034676206
3132,Fri Sep 07 04:14:12 +0000 2018,Don’t ask if your dreams are crazy. Ask if they’re crazy enough. #justdoit,negative,0.5845518708747569
