,predicted,actual
2928,neutral,neutral
2929,positive,neutral
2930,positive,neutral
2931,neutral,neutral
2932,positive,positive
2933,positive,positive
2934,positive,neutral
2935,negative,negative
2936,neutral,positive
2937,neutral,positive
2938,neutral,neutral
2939,positive,neutral
2940,neutral,neutral
2941,positive,neutral
2942,positive,positive
2943,neutral,positive
2944,positive,neutral
2945,neutral,neutral
2946,positive,neutral
2947,positive,positive
2948,positive,positive
2949,neutral,neutral
2950,neutral,neutral
2951,neutral,positive
2952,neutral,neutral
2953,neutral,positive
2954,positive,positive
2955,neutral,negative
2956,neutral,neutral
2957,neutral,positive
2958,positive,positive
2959,positive,positive
2960,positive,neutral
2961,neutral,neutral
2962,positive,neutral
2963,neutral,negative
2964,positive,positive
2965,neutral,neutral
2966,positive,positive
2967,positive,positive
2968,neutral,neutral
2969,neutral,neutral
2970,positive,positive
2971,negative,neutral
2972,neutral,neutral
2973,neutral,positive
2974,neutral,neutral
2975,neutral,neutral
2976,neutral,positive
2977,neutral,neutral
2978,negative,positive
2979,positive,neutral
2980,positive,positive
2981,neutral,neutral
2982,positive,positive
2983,positive,neutral
2984,neutral,neutral
2985,positive,positive
2986,negative,neutral
2987,neutral,neutral
2988,neutral,neutral
2989,neutral,positive
2990,negative,positive
2991,negative,negative
2992,neutral,negative
2993,positive,neutral
2994,neutral,neutral
2995,neutral,neutral
2996,positive,neutral
2997,neutral,positive
2998,neutral,positive
2999,negative,neutral
3000,positive,positive
3001,positive,positive
3002,neutral,neutral
3003,negative,neutral
3004,negative,neutral
3005,positive,positive
3006,positive,positive
3007,neutral,neutral
3008,positive,neutral
3009,positive,positive
3010,positive,positive
3011,neutral,neutral
3012,neutral,neutral
3013,positive,positive
3014,positive,positive
3015,positive,positive
3016,positive,neutral
3017,neutral,negative
3018,neutral,neutral
3019,neutral,positive
3020,negative,neutral
3021,negative,neutral
3022,neutral,neutral
3023,neutral,neutral
3024,neutral,positive
3025,neutral,positive
3026,neutral,neutral
3027,positive,positive
3028,positive,positive
3029,positive,positive
3030,positive,positive
3031,positive,neutral
3032,positive,positive
3033,positive,positive
3034,negative,negative
3035,neutral,neutral
3036,neutral,neutral
3037,neutral,neutral
3038,positive,positive
3039,neutral,neutral
3040,neutral,neutral
3041,positive,positive
3042,positive,neutral
3043,neutral,positive
3044,neutral,neutral
3045,positive,negative
3046,positive,positive
3047,neutral,neutral
3048,neutral,neutral
3049,positive,positive
3050,neutral,neutral
3051,neutral,neutral
3052,neutral,neutral
3053,positive,positive
3054,positive,positive
3055,neutral,neutral
3056,neutral,neutral
3057,positive,positive
3058,neutral,positive
3059,neutral,neutral
3060,positive,positive
3061,positive,neutral
3062,positive,positive
3063,neutral,neutral
3064,positive,positive
3065,neutral,neutral
3066,neutral,negative
3067,positive,positive
3068,positive,positive
3069,neutral,neutral
3070,positive,positive
3071,neutral,negative
3072,positive,positive
3073,neutral,positive
3074,neutral,neutral
3075,neutral,negative
3076,positive,positive
3077,positive,neutral
3078,positive,positive
3079,neutral,neutral
3080,negative,negative
3081,positive,neutral
3082,positive,positive
3083,positive,positive
3084,neutral,neutral
3085,neutral,neutral
3086,neutral,neutral
3087,positive,neutral
3088,positive,neutral
3089,neutral,neutral
3090,positive,positive
3091,neutral,negative
3092,neutral,negative
3093,positive,positive
3094,positive,positive
3095,neutral,positive
3096,neutral,negative
3097,neutral,negative
3098,positive,positive
3099,positive,neutral
3100,neutral,negative
3101,neutral,positive
3102,negative,negative
3103,neutral,neutral
3104,positive,positive
3105,positive,positive
3106,neutral,negative
3107,neutral,negative
3108,positive,positive
3109,positive,neutral
3110,neutral,neutral
3111,positive,positive
3112,positive,positive
3113,neutral,positive
3114,positive,positive
3115,positive,positive
3116,positive,neutral
3117,neutral,neutral
3118,negative,negative
3119,neutral,neutral
3120,negative,positive
3121,positive,negative
3122,positive,positive
3123,neutral,positive
3124,negative,positive
3125,positive,neutral
3126,positive,neutral
3127,neutral,neutral
3128,neutral,neutral
3129,neutral,negative
3130,neutral,neutral
3131,neutral,neutral
3132,positive,positive
3133,positive,positive
3134,positive,neutral
3135,positive,positive
3136,neutral,negative
3137,positive,negative
3138,positive,positive
3139,neutral,neutral
3140,neutral,neutral
3141,positive,neutral
3142,neutral,neutral
3143,neutral,neutral
3144,neutral,positive
3145,positive,positive
3146,neutral,positive
3147,negative,negative
3148,positive,neutral
3149,positive,positive
3150,neutral,positive
3151,neutral,neutral
3152,neutral,neutral
3153,positive,positive
3154,neutral,neutral
3155,neutral,positive
3156,neutral,neutral
3157,neutral,neutral
3158,positive,negative
3159,neutral,neutral
3160,positive,positive
3161,neutral,negative
3162,positive,neutral
3163,neutral,neutral
3164,positive,positive
3165,positive,positive
3166,neutral,neutral
3167,positive,neutral
3168,neutral,neutral
3169,neutral,neutral
3170,positive,positive
3171,neutral,neutral
3172,positive,neutral
3173,neutral,neutral
3174,positive,positive
3175,neutral,negative
3176,positive,negative
3177,positive,positive
3178,neutral,positive
3179,positive,positive
3180,positive,neutral
3181,neutral,positive
3182,negative,negative
3183,positive,neutral
3184,positive,neutral
3185,positive,neutral
3186,neutral,neutral
3187,neutral,positive
3188,neutral,positive
3189,negative,neutral
3190,negative,positive
3191,neutral,neutral
3192,neutral,neutral
3193,positive,neutral
3194,positive,positive
3195,neutral,neutral
3196,positive,neutral
3197,negative,negative
3198,neutral,neutral
3199,neutral,neutral
3200,positive,positive
3201,neutral,neutral
3202,neutral,negative
3203,neutral,positive
3204,neutral,neutral
3205,negative,positive
3206,positive,neutral
3207,positive,positive
3208,positive,neutral
3209,neutral,neutral
3210,positive,positive
3211,positive,neutral
3212,positive,positive
3213,neutral,positive
3214,positive,positive
3215,positive,positive
3216,neutral,neutral
3217,neutral,neutral
3218,neutral,neutral
3219,neutral,neutral
3220,positive,negative
3221,neutral,neutral
3222,positive,negative
3223,neutral,neutral
3224,neutral,neutral
3225,neutral,neutral
3226,negative,neutral
3227,neutral,neutral
3228,positive,positive
3229,neutral,neutral
3230,positive,neutral
3231,neutral,neutral
3232,negative,positive
3233,positive,positive
3234,neutral,positive
3235,negative,positive
3236,positive,neutral
3237,negative,negative
3238,positive,positive
3239,positive,positive
3240,negative,negative
3241,positive,neutral
3242,neutral,negative
3243,positive,positive
3244,neutral,neutral
3245,positive,positive
3246,positive,positive
3247,neutral,positive
3248,neutral,neutral
3249,neutral,negative
3250,neutral,neutral
3251,positive,neutral
3252,neutral,neutral
3253,positive,positive
3254,neutral,negative
3255,negative,neutral
3256,positive,positive
3257,positive,neutral
3258,positive,positive
3259,positive,neutral
3260,positive,positive
3261,positive,positive
3262,positive,neutral
3263,positive,negative
3264,positive,neutral
3265,neutral,neutral
3266,negative,negative
3267,neutral,negative
3268,negative,neutral
3269,neutral,positive
3270,neutral,negative
3271,positive,positive
3272,negative,neutral
3273,positive,positive
3274,negative,positive
3275,positive,neutral
3276,positive,positive
3277,neutral,neutral
3278,neutral,neutral
3279,positive,negative
3280,neutral,neutral
3281,neutral,negative
3282,neutral,positive
3283,positive,neutral
3284,positive,neutral
3285,negative,positive
3286,negative,neutral
3287,neutral,neutral
3288,positive,neutral
3289,positive,neutral
3290,neutral,negative
3291,negative,neutral
3292,neutral,neutral
3293,neutral,positive
3294,negative,positive
3295,neutral,negative
3296,negative,positive
3297,neutral,neutral
3298,neutral,negative
3299,neutral,positive
3300,positive,neutral
3301,positive,negative
3302,neutral,neutral
3303,positive,positive
3304,neutral,neutral
3305,positive,positive
3306,positive,neutral
3307,positive,positive
3308,positive,positive
3309,positive,neutral
3310,neutral,positive
3311,neutral,positive
3312,neutral,neutral
3313,negative,neutral
3314,positive,positive
3315,positive,negative
3316,positive,neutral
3317,neutral,neutral
3318,positive,positive
3319,neutral,negative
3320,positive,positive
3321,neutral,neutral
3322,positive,negative
3323,positive,neutral
3324,neutral,neutral
3325,neutral,neutral
3326,neutral,neutral
3327,positive,negative
3328,positive,neutral
3329,positive,neutral
3330,neutral,positive
3331,positive,positive
3332,neutral,neutral
3333,positive,neutral
3334,positive,positive
3335,negative,neutral
3336,neutral,negative
3337,neutral,positive
3338,positive,negative
3339,neutral,positive
3340,neutral,neutral
3341,positive,neutral
3342,positive,positive
3343,positive,neutral
3344,neutral,negative
3345,positive,positive
3346,positive,negative
3347,neutral,negative
3348,positive,positive
3349,positive,positive
3350,positive,negative
3351,neutral,neutral
3352,neutral,neutral
3353,neutral,negative
3354,neutral,neutral
3355,positive,positive
3356,neutral,neutral
3357,neutral,neutral
3358,neutral,neutral
3359,neutral,negative
3360,neutral,neutral
3361,negative,neutral
3362,negative,neutral
3363,negative,negative
3364,neutral,neutral
3365,neutral,neutral
3366,positive,positive
3367,positive,neutral
3368,neutral,positive
3369,neutral,neutral
3370,neutral,positive
3371,positive,neutral
3372,neutral,negative
3373,neutral,neutral
3374,positive,neutral
3375,negative,negative
3376,neutral,positive
3377,positive,positive
3378,neutral,positive
3379,positive,neutral
3380,neutral,neutral
3381,neutral,negative
3382,positive,positive
3383,positive,neutral
3384,neutral,neutral
3385,positive,neutral
3386,neutral,neutral
3387,positive,positive
3388,positive,positive
3389,positive,positive
3390,neutral,neutral
3391,neutral,neutral
3392,positive,negative
3393,neutral,positive
3394,positive,positive
3395,neutral,neutral
3396,positive,positive
3397,neutral,neutral
3398,positive,positive
3399,neutral,neutral
3400,neutral,neutral
3401,negative,positive
3402,neutral,neutral
3403,positive,positive
3404,neutral,positive
3405,positive,positive
3406,neutral,neutral
3407,neutral,positive
3408,positive,positive
3409,neutral,neutral
3410,neutral,neutral
3411,neutral,neutral
3412,negative,positive
3413,positive,positive
3414,neutral,neutral
3415,positive,positive
3416,negative,negative
3417,neutral,neutral
3418,neutral,neutral
3419,positive,positive
3420,neutral,positive
3421,neutral,positive
3422,neutral,positive
3423,neutral,negative
3424,positive,positive
3425,positive,positive
3426,neutral,neutral
3427,neutral,neutral
3428,neutral,neutral
3429,neutral,positive
3430,neutral,neutral
3431,neutral,negative
3432,neutral,neutral
3433,negative,positive
3434,neutral,positive
3435,neutral,positive
3436,neutral,neutral
3437,positive,neutral
3438,neutral,neutral
3439,positive,positive
3440,negative,negative
3441,neutral,negative
3442,neutral,negative
3443,neutral,neutral
3444,neutral,neutral
3445,neutral,neutral
3446,positive,positive
3447,positive,neutral
3448,neutral,neutral
3449,positive,positive
3450,positive,positive
3451,positive,neutral
3452,positive,neutral
3453,negative,neutral
3454,positive,neutral
3455,neutral,neutral
3456,positive,positive
3457,neutral,neutral
3458,neutral,neutral
3459,positive,neutral
3460,positive,neutral
3461,neutral,negative
3462,neutral,neutral
3463,positive,positive
3464,neutral,positive
3465,positive,positive
3466,negative,neutral
3467,neutral,neutral
3468,neutral,neutral
3469,neutral,neutral
3470,positive,positive
3471,positive,positive
3472,negative,negative
3473,neutral,negative
3474,positive,positive
3475,neutral,neutral
3476,positive,positive
3477,negative,negative
3478,positive,neutral
3479,neutral,neutral
3480,neutral,neutral
3481,positive,positive
3482,neutral,neutral
3483,positive,positive
3484,positive,positive
3485,positive,positive
3486,positive,positive
3487,neutral,positive
3488,neutral,neutral
3489,neutral,neutral
3490,neutral,neutral
3491,neutral,negative
3492,neutral,neutral
3493,neutral,negative
3494,neutral,negative
3495,neutral,positive
3496,neutral,neutral
3497,positive,positive
3498,neutral,negative
3499,negative,neutral
3500,negative,positive
3501,negative,negative
3502,negative,neutral
3503,negative,positive
3504,neutral,neutral
3505,negative,neutral
3506,neutral,neutral
3507,negative,negative
3508,positive,negative
3509,positive,positive
3510,positive,positive
3511,neutral,positive
3512,neutral,neutral
3513,positive,neutral
3514,negative,positive
3515,neutral,neutral
3516,neutral,neutral
3517,neutral,neutral
3518,positive,positive
3519,positive,neutral
3520,positive,positive
3521,neutral,neutral
3522,positive,neutral
3523,neutral,neutral
3524,neutral,neutral
3525,negative,negative
3526,positive,neutral
3527,neutral,neutral
3528,positive,neutral
3529,neutral,negative
3530,neutral,neutral
3531,neutral,neutral
3532,negative,neutral
3533,negative,negative
3534,positive,neutral
3535,neutral,neutral
3536,positive,positive
3537,positive,positive
3538,neutral,neutral
3539,neutral,neutral
3540,neutral,neutral
3541,negative,negative
3542,negative,negative
3543,neutral,neutral
3544,neutral,negative
3545,positive,positive
3546,neutral,neutral
3547,positive,positive
3548,negative,neutral
3549,neutral,negative
3550,positive,positive
3551,positive,positive
3552,neutral,positive
3553,negative,negative
3554,neutral,neutral
3555,neutral,positive
3556,positive,positive
3557,positive,positive
3558,negative,neutral
3559,negative,negative
3560,positive,neutral
3561,neutral,neutral
3562,neutral,positive
3563,negative,positive
3564,positive,neutral
3565,positive,positive
3566,neutral,neutral
3567,neutral,negative
3568,positive,positive
3569,positive,positive
3570,neutral,negative
3571,neutral,neutral
3572,positive,positive
3573,neutral,neutral
3574,neutral,neutral
3575,neutral,positive
3576,neutral,neutral
3577,neutral,neutral
3578,neutral,positive
3579,positive,positive
3580,neutral,neutral
3581,neutral,neutral
3582,neutral,positive
3583,neutral,neutral
3584,positive,positive
3585,neutral,negative
3586,neutral,neutral
3587,positive,positive
3588,neutral,positive
3589,neutral,neutral
3590,negative,neutral
3591,neutral,negative
3592,neutral,neutral
3593,negative,positive
3594,positive,positive
3595,neutral,neutral
3596,neutral,positive
3597,negative,positive
3598,positive,positive
3599,neutral,neutral
3600,negative,neutral
3601,positive,positive
3602,positive,positive
3603,neutral,neutral
3604,positive,positive
3605,neutral,positive
3606,positive,positive
3607,positive,positive
3608,neutral,negative
3609,positive,positive
3610,neutral,neutral
3611,positive,neutral
3612,neutral,negative
3613,positive,positive
3614,positive,positive
3615,neutral,neutral
3616,negative,negative
3617,positive,positive
3618,positive,positive
3619,positive,neutral
3620,neutral,positive
3621,negative,negative
3622,negative,neutral
3623,positive,negative
3624,positive,positive
3625,neutral,positive
3626,neutral,negative
3627,positive,positive
3628,neutral,positive
3629,positive,positive
3630,positive,positive
3631,neutral,positive
3632,neutral,neutral
3633,positive,positive
3634,positive,neutral
3635,positive,positive
3636,neutral,positive
3637,negative,neutral
3638,neutral,positive
3639,positive,positive
3640,negative,positive
3641,positive,positive
3642,neutral,negative
3643,positive,positive
3644,positive,negative
3645,positive,positive
3646,neutral,neutral
3647,positive,positive
3648,positive,positive
3649,negative,neutral
3650,positive,neutral
3651,positive,positive
3652,neutral,positive
3653,positive,positive
3654,positive,neutral
3655,neutral,neutral
3656,neutral,neutral
3657,neutral,neutral
3658,positive,positive
3659,positive,positive
3660,positive,neutral
3661,positive,positive
3662,positive,positive
3663,neutral,neutral
3664,positive,positive
3665,neutral,positive
3666,positive,neutral
3667,positive,negative
3668,neutral,neutral
3669,negative,positive
3670,negative,neutral
3671,positive,positive
3672,neutral,neutral
3673,neutral,positive
3674,neutral,negative
3675,positive,positive
3676,positive,positive
3677,negative,neutral
3678,neutral,neutral
3679,positive,negative
3680,neutral,positive
3681,neutral,negative
3682,positive,positive
3683,neutral,neutral
3684,positive,neutral
3685,neutral,neutral
3686,neutral,positive
3687,neutral,positive
3688,positive,negative
3689,positive,positive
3690,neutral,neutral
3691,neutral,positive
3692,positive,neutral
3693,positive,negative
3694,neutral,positive
3695,positive,positive
3696,neutral,positive
3697,neutral,neutral
3698,neutral,neutral
3699,positive,positive
3700,positive,positive
3701,positive,neutral
3702,positive,neutral
3703,negative,negative
3704,positive,neutral
3705,neutral,positive
3706,neutral,positive
3707,neutral,positive
3708,positive,positive
3709,positive,positive
3710,neutral,neutral
3711,neutral,neutral
3712,positive,positive
3713,neutral,neutral
3714,neutral,positive
3715,positive,positive
3716,positive,neutral
3717,neutral,positive
3718,negative,positive
3719,neutral,neutral
3720,positive,neutral
3721,neutral,positive
3722,positive,positive
3723,neutral,positive
3724,neutral,positive
3725,positive,positive
3726,negative,positive
3727,positive,positive
3728,neutral,neutral
3729,neutral,positive
3730,positive,positive
3731,positive,positive
3732,neutral,positive
3733,positive,positive
3734,neutral,positive
3735,positive,positive
3736,positive,positive
3737,neutral,neutral
3738,positive,positive
3739,positive,positive
3740,positive,positive
3741,negative,positive
3742,neutral,neutral
3743,neutral,positive
3744,negative,neutral
3745,positive,neutral
3746,neutral,positive
3747,neutral,negative
3748,neutral,positive
3749,neutral,positive
3750,positive,neutral
3751,positive,negative
3752,positive,positive
3753,positive,neutral
3754,positive,positive
3755,positive,positive
3756,positive,positive
3757,positive,negative
3758,positive,positive
3759,positive,neutral
3760,negative,neutral
3761,positive,neutral
3762,positive,positive
3763,neutral,positive
3764,positive,positive
3765,positive,positive
3766,neutral,positive
3767,positive,positive
3768,positive,positive
3769,neutral,positive
3770,neutral,neutral
3771,negative,positive
3772,positive,positive
3773,positive,neutral
3774,negative,neutral
3775,neutral,neutral
3776,positive,positive
3777,positive,positive
3778,positive,neutral
3779,positive,neutral
3780,neutral,neutral
3781,positive,neutral
3782,positive,neutral
3783,neutral,neutral
3784,positive,positive
3785,positive,positive
3786,positive,neutral
3787,positive,positive
3788,positive,neutral
3789,negative,neutral
3790,neutral,positive
3791,neutral,neutral
3792,positive,positive
3793,positive,negative
3794,negative,neutral
3795,positive,negative
3796,neutral,positive
3797,neutral,positive
3798,positive,positive
3799,neutral,positive
3800,negative,positive
3801,negative,negative
3802,negative,neutral
3803,neutral,positive
3804,neutral,neutral
3805,neutral,negative
3806,neutral,neutral
3807,neutral,positive
3808,neutral,positive
3809,positive,positive
3810,neutral,negative
3811,neutral,neutral
3812,neutral,positive
3813,neutral,neutral
3814,neutral,neutral
3815,neutral,positive
3816,neutral,positive
3817,negative,positive
3818,neutral,positive
3819,positive,positive
3820,neutral,negative
3821,positive,positive
3822,neutral,neutral
3823,positive,negative
3824,neutral,neutral
3825,positive,neutral
3826,neutral,neutral
3827,positive,positive
3828,neutral,positive
3829,neutral,negative
3830,neutral,positive
3831,positive,positive
3832,neutral,neutral
3833,positive,positive
3834,positive,positive
3835,neutral,neutral
3836,neutral,positive
3837,negative,neutral
3838,neutral,neutral
3839,neutral,positive
3840,neutral,neutral
3841,neutral,positive
3842,neutral,positive
3843,neutral,neutral
3844,positive,positive
3845,positive,neutral
3846,positive,positive
3847,neutral,negative
3848,positive,positive
3849,neutral,neutral
3850,positive,neutral
3851,positive,neutral
3852,neutral,positive
3853,neutral,positive
3854,negative,positive
3855,positive,positive
3856,positive,negative
3857,neutral,neutral
3858,positive,positive
3859,positive,positive
3860,neutral,positive
3861,neutral,neutral
3862,neutral,neutral
3863,positive,positive
3864,neutral,neutral
3865,neutral,negative
3866,positive,neutral
3867,positive,neutral
3868,neutral,neutral
3869,negative,positive
3870,neutral,positive
3871,neutral,positive
3872,positive,positive
3873,neutral,positive
3874,neutral,neutral
3875,neutral,neutral
3876,neutral,neutral
3877,neutral,neutral
3878,positive,positive
3879,neutral,neutral
3880,positive,positive
3881,negative,negative
3882,positive,positive
3883,positive,neutral
3884,neutral,neutral
3885,positive,neutral
3886,positive,negative
3887,neutral,neutral
3888,positive,positive
3889,positive,neutral
3890,negative,negative
3891,positive,neutral
3892,positive,positive
3893,positive,positive
3894,neutral,neutral
3895,neutral,neutral
3896,positive,positive
3897,neutral,neutral
3898,neutral,neutral
3899,positive,positive
3900,positive,neutral
3901,positive,positive
3902,positive,positive
3903,positive,positive
3904,positive,positive
3905,positive,neutral
3906,positive,neutral
3907,neutral,neutral
3908,neutral,neutral
3909,positive,neutral
3910,neutral,positive
3911,positive,positive
3912,positive,neutral
3913,negative,positive
3914,positive,positive
3915,neutral,neutral
3916,neutral,neutral
3917,positive,positive
3918,positive,positive
3919,positive,positive
3920,neutral,neutral
3921,positive,negative
3922,neutral,neutral
3923,positive,negative
3924,positive,positive
3925,positive,positive
3926,negative,negative
3927,neutral,positive
3928,neutral,neutral
3929,neutral,negative
3930,neutral,neutral
3931,neutral,positive
3932,positive,positive
3933,negative,positive
3934,positive,positive
3935,neutral,neutral
3936,neutral,negative
3937,positive,negative
3938,positive,neutral
3939,neutral,positive
3940,positive,positive
3941,positive,positive
3942,neutral,positive
3943,neutral,neutral
3944,neutral,neutral
3945,positive,positive
3946,positive,positive
3947,neutral,neutral
3948,positive,positive
3949,positive,positive
3950,positive,positive
3951,positive,positive
3952,positive,neutral
3953,neutral,positive
3954,neutral,neutral
3955,neutral,neutral
3956,positive,positive
3957,positive,positive
3958,positive,positive
3959,positive,neutral
3960,positive,positive
3961,positive,neutral
3962,positive,positive
3963,positive,positive
3964,positive,positive
3965,neutral,positive
3966,neutral,neutral
3967,negative,negative
3968,neutral,positive
3969,neutral,positive
3970,neutral,neutral
3971,positive,positive
3972,positive,positive
3973,positive,negative
3974,negative,negative
3975,neutral,neutral
3976,neutral,neutral
3977,neutral,neutral
3978,neutral,neutral
3979,neutral,neutral
3980,negative,positive
3981,positive,positive
3982,positive,positive
3983,neutral,positive
3984,neutral,neutral
3985,positive,neutral
3986,neutral,neutral
3987,positive,neutral
3988,positive,neutral
3989,neutral,neutral
3990,positive,positive
3991,neutral,positive
3992,positive,positive
3993,neutral,positive
3994,neutral,neutral
3995,positive,positive
3996,positive,neutral
3997,positive,positive
3998,positive,positive
3999,positive,positive
4000,neutral,positive
4001,neutral,neutral
4002,neutral,neutral
4003,positive,neutral
4004,positive,neutral
4005,positive,neutral
4006,positive,negative
4007,positive,neutral
4008,positive,negative
4009,neutral,neutral
4010,positive,positive
4011,neutral,neutral
4012,negative,negative
4013,positive,neutral
4014,positive,positive
4015,positive,positive
4016,positive,neutral
4017,positive,positive
4018,positive,neutral
4019,positive,positive
4020,neutral,positive
4021,neutral,positive
4022,neutral,neutral
4023,positive,neutral
4024,positive,positive
4025,neutral,neutral
4026,neutral,neutral
4027,neutral,positive
4028,neutral,positive
4029,positive,positive
4030,positive,positive
4031,neutral,neutral
4032,positive,negative
4033,negative,positive
4034,positive,positive
4035,positive,positive
4036,neutral,positive
4037,neutral,positive
4038,neutral,positive
4039,neutral,positive
4040,neutral,neutral
4041,positive,neutral
4042,neutral,positive
4043,positive,neutral
4044,neutral,neutral
4045,positive,positive
4046,neutral,neutral
4047,positive,positive
4048,positive,positive
4049,neutral,positive
4050,negative,positive
4051,positive,positive
4052,neutral,positive
4053,neutral,neutral
4054,negative,neutral
4055,neutral,positive
4056,negative,neutral
4057,negative,negative
4058,neutral,positive
4059,positive,positive
4060,positive,positive
4061,neutral,neutral
4062,positive,positive
4063,neutral,positive
4064,neutral,negative
4065,neutral,neutral
4066,neutral,neutral
4067,negative,positive
4068,positive,positive
4069,positive,neutral
4070,neutral,positive
4071,neutral,neutral
4072,neutral,positive
4073,positive,positive
4074,neutral,neutral
4075,positive,positive
4076,positive,neutral
4077,neutral,neutral
4078,neutral,positive
4079,positive,negative
4080,positive,positive
4081,neutral,neutral
4082,positive,positive
4083,positive,positive
4084,positive,neutral
4085,positive,positive
4086,neutral,neutral
4087,positive,positive
4088,neutral,positive
4089,negative,positive
4090,neutral,positive
4091,neutral,neutral
4092,neutral,negative
4093,neutral,neutral
4094,neutral,positive
4095,neutral,neutral
4096,neutral,neutral
4097,neutral,positive
4098,neutral,positive
4099,neutral,neutral
4100,neutral,neutral
4101,positive,neutral
4102,neutral,neutral
4103,neutral,positive
4104,positive,neutral
4105,neutral,positive
4106,neutral,neutral
4107,positive,positive
4108,negative,positive
4109,positive,positive
4110,neutral,positive
4111,neutral,positive
4112,neutral,positive
4113,positive,positive
4114,positive,positive
4115,negative,negative
4116,positive,positive
4117,neutral,positive
4118,positive,neutral
4119,positive,positive
4120,positive,positive
4121,positive,positive
4122,negative,negative
4123,positive,positive
4124,neutral,neutral
4125,negative,positive
4126,neutral,neutral
4127,positive,neutral
4128,neutral,positive
4129,neutral,neutral
4130,neutral,positive
4131,positive,positive
4132,positive,positive
4133,neutral,positive
4134,positive,positive
4135,positive,positive
4136,positive,positive
4137,positive,positive
4138,positive,neutral
4139,neutral,positive
4140,positive,positive
4141,negative,negative
4142,positive,positive
4143,negative,negative
4144,neutral,positive
4145,positive,neutral
4146,positive,positive
4147,positive,neutral
4148,neutral,positive
4149,positive,neutral
4150,positive,positive
4151,positive,neutral
4152,positive,positive
4153,neutral,neutral
4154,positive,positive
4155,neutral,neutral
4156,positive,neutral
4157,neutral,negative
4158,positive,positive
4159,positive,neutral
4160,neutral,neutral
4161,positive,positive
4162,positive,positive
4163,positive,neutral
4164,positive,positive
4165,positive,positive
4166,positive,positive
4167,negative,positive
4168,positive,neutral
4169,neutral,positive
4170,positive,neutral
4171,positive,positive
4172,positive,positive
4173,neutral,positive
4174,positive,positive
4175,positive,positive
4176,neutral,positive
4177,neutral,positive
4178,neutral,positive
4179,positive,positive
4180,positive,positive
4181,neutral,negative
4182,neutral,neutral
4183,positive,positive
4184,positive,neutral
4185,positive,neutral
4186,negative,positive
4187,negative,neutral
4188,positive,positive
4189,positive,neutral
4190,neutral,neutral
4191,positive,positive
4192,positive,positive
4193,neutral,neutral
4194,neutral,negative
4195,positive,positive
4196,neutral,positive
4197,positive,neutral
4198,positive,neutral
4199,neutral,positive
4200,negative,neutral
4201,positive,neutral
4202,neutral,positive
4203,neutral,positive
4204,neutral,positive
4205,positive,positive
4206,neutral,positive
4207,neutral,positive
4208,negative,positive
4209,neutral,neutral
4210,neutral,neutral
4211,neutral,positive
4212,positive,positive
4213,positive,positive
4214,positive,neutral
4215,positive,neutral
4216,neutral,positive
4217,neutral,positive
4218,neutral,neutral
4219,positive,neutral
4220,positive,positive
4221,neutral,positive
4222,positive,neutral
4223,positive,positive
4224,neutral,neutral
4225,negative,negative
4226,positive,positive
4227,positive,positive
4228,negative,positive
4229,neutral,neutral
4230,neutral,neutral
4231,neutral,neutral
4232,neutral,neutral
4233,neutral,positive
4234,positive,negative
4235,neutral,positive
4236,positive,positive
4237,negative,negative
4238,neutral,neutral
4239,neutral,positive
4240,neutral,neutral
4241,positive,positive
4242,positive,positive
4243,neutral,positive
4244,positive,positive
4245,positive,neutral
4246,neutral,positive
4247,neutral,neutral
4248,neutral,negative
4249,negative,positive
4250,neutral,neutral
4251,neutral,neutral
4252,positive,positive
4253,positive,positive
4254,neutral,neutral
4255,neutral,negative
4256,positive,negative
4257,neutral,neutral
4258,positive,positive
4259,positive,positive
4260,neutral,neutral
4261,neutral,positive
4262,neutral,neutral
4263,positive,positive
4264,neutral,neutral
4265,positive,neutral
4266,neutral,neutral
4267,positive,positive
4268,neutral,positive
4269,neutral,neutral
4270,negative,positive
4271,positive,positive
4272,positive,positive
4273,neutral,negative
4274,positive,positive
4275,negative,negative
4276,neutral,positive
4277,positive,positive
4278,neutral,neutral
4279,positive,negative
4280,neutral,positive
4281,positive,positive
4282,negative,neutral
4283,positive,positive
4284,positive,neutral
4285,neutral,negative
4286,neutral,positive
4287,positive,positive
4288,positive,neutral
4289,positive,negative
4290,positive,positive
4291,neutral,positive
4292,neutral,positive
4293,positive,neutral
4294,neutral,negative
4295,positive,positive
4296,negative,positive
4297,negative,negative
4298,positive,positive
4299,positive,neutral
4300,neutral,neutral
4301,positive,positive
4302,positive,positive
4303,positive,positive
4304,positive,neutral
4305,neutral,neutral
4306,positive,neutral
4307,positive,positive
4308,neutral,positive
4309,negative,positive
4310,neutral,neutral
4311,neutral,positive
4312,negative,negative
4313,positive,positive
4314,neutral,neutral
4315,neutral,negative
4316,positive,neutral
4317,neutral,positive
4318,positive,positive
4319,neutral,positive
4320,positive,negative
4321,neutral,positive
4322,neutral,positive
4323,neutral,neutral
4324,neutral,neutral
4325,neutral,negative
4326,positive,positive
4327,positive,neutral
4328,positive,positive
4329,positive,neutral
4330,neutral,neutral
4331,neutral,positive
4332,neutral,positive
4333,neutral,neutral
4334,positive,negative
4335,neutral,positive
4336,positive,positive
4337,neutral,positive
4338,negative,positive
4339,negative,negative
4340,positive,positive
4341,positive,positive
4342,neutral,neutral
4343,positive,positive
4344,positive,neutral
